-0.639,-0.52517,-0.2885,-0.55513,-0.56206,-0.68331,-0.55234,-0.29409,-0.46577,-0.35206,-0.58734,-0.42524,-0.51997,-0.61308,-0.64464,-0.57688,-0.53584,-0.47759,-0.58525,-0.50015,-0.34299,-0.45229,-0.60918,-0.70293,-0.32028,-0.45852,-0.61096,-0.42843,-0.44723,-0.47535,-0.53724,-0.58409,-0.48019,-0.52019,-0.34795,-0.43649,-0.53825,-0.41355,-0.46638,-0.50873,-0.52668,-0.43738,-0.58942,-0.44513,-0.43837,-0.41699,-0.54363,-0.6069,-0.47601,-0.37502
-0.18406,-0.55311,-0.51261,-0.52794,-0.6634,-0.47768,-0.34976,-0.53884,-0.36107,-0.6095,-0.35311,-0.44771,-0.40231,-0.51545,-0.35999,-0.40481,-0.57649,-0.50734,-0.56595,-0.52715,-0.32552,-0.44661,-0.35337,-0.4634,-0.19865,-0.48515,-0.72485,-0.51041,-0.48927,-0.68685,-0.34403,-0.42457,-0.46612,-0.46592,-0.50433,-0.63521,-0.52427,-0.66952,-0.54097,-0.489,-0.50599,-0.64023,-0.32992,-0.62555,-0.3923,-0.43792,-0.43909,-0.59928,-0.41645,-0.50919
0.72144,0.64791,0.78102,0.64795,0.42273,0.6765,0.57524,0.61576,0.71071,0.59044,0.92328,0.8533,0.75936,0.709,0.74266,0.7611,0.66644,0.74203,0.64303,0.75341,0.87563,0.69767,0.63316,0.72865,0.86122,0.70326,0.81732,0.7216,0.83399,0.74437,0.64229,0.69617,0.70275,0.69086,0.746,0.62632,0.77685,0.63199,0.72868,0.5419,0.54523,0.47079,0.75357,0.65233,0.6211,0.88218,0.70927,0.70798,0.68366,0.61758
-1.7896,-1.6216,-1.5549,-1.7211,-1.7596,-1.6931,-1.7647,-1.6765,-1.6599,-1.6142,-1.7098,-1.6273,-1.6809,-1.5472,-1.7013,-1.778,-1.7235,-1.7418,-1.6254,-1.567,-1.8231,-1.722,-1.6265,-1.7154,-1.7959,-1.758,-1.6823,-1.7973,-1.5773,-1.763,-1.7469,-1.7267,-1.7849,-1.6487,-1.7449,-1.7504,-1.7469,-1.51,-1.8251,-1.6369,-1.6345,-1.7691,-1.7224,-1.7178,-1.7296,-1.833,-1.6756,-1.5786,-1.5962,-1.6517
-1.4523,-1.3091,-1.4286,-1.317,-1.5069,-1.2953,-1.3383,-1.2561,-1.2721,-1.4018,-1.3529,-1.4439,-1.5101,-1.3668,-1.395,-1.2914,-1.4318,-1.4168,-1.5627,-1.3679,-1.3846,-1.4882,-1.4129,-1.3424,-1.6109,-1.3135,-1.5485,-1.3189,-1.3583,-1.3372,-1.4122,-1.3498,-1.4109,-1.3416,-1.2444,-1.4312,-1.2053,-1.3641,-1.4663,-1.462,-1.343,-1.4906,-1.2881,-1.4146,-1.3081,-1.3063,-1.3977,-1.1034,-1.3909,-1.4715
-0.046989,-0.35145,-0.21388,-0.14731,-0.1143,-0.082039,-0.23279,-0.18454,-0.47699,-0.033308,-0.25676,-0.32679,-0.2772,-0.15295,-0.2951,-0.25684,-0.19263,-0.35276,-0.16025,-0.37053,-0.32788,-0.21518,-0.12127,-0.30986,-0.28016,-0.36901,-0.071571,-0.099716,-0.24657,-0.33982,-0.4167,-0.080221,-0.28047,-0.41621,-0.21516,-0.13753,-0.10042,-0.21759,-0.38695,-0.28227,-0.26176,-0.27437,-0.022679,-0.1532,-0.42908,-0.38985,-0.39669,-0.36918,-0.30358,-0.39106
0.13882,0.13634,0.36065,0.29042,0.21676,0.20705,0.10579,0.22776,0.37186,0.17033,0.32501,0.27284,0.037124,0.17992,0.33914,0.24826,0.37998,0.24691,0.21168,0.32089,0.25476,0.29523,0.2454,0.3435,0.16484,0.39405,0.16463,0.20667,0.20399,0.2073,0.28198,0.23082,0.271,0.12869,0.17305,0.14556,0.018381,0.14601,0.19849,0.34735,0.040234,-0.02494,0.31256,0.44374,0.28085,0.33076,0.075322,0.21822,0.38989,0.19762
-0.8392,-0.74261,-0.6486,-0.7547,-0.82459,-0.72403,-0.74519,-0.82897,-0.658,-0.76447,-0.79764,-0.87857,-0.85941,-0.72722,-0.82267,-0.92467,-0.88394,-0.97992,-0.77068,-0.76532,-0.63205,-0.772,-0.7558,-0.75385,-0.8086,-0.82697,-0.8933,-0.81304,-0.6461,-0.88029,-0.67289,-0.68514,-0.83542,-0.84211,-0.7767,-0.86088,-0.6916,-0.82453,-0.64337,-0.43397,-0.65148,-0.72729,-0.89531,-0.76701,-0.66989,-0.88943,-0.73808,-0.73947,-0.75066,-0.78981
0.8659,0.91257,0.9217,0.79339,0.76825,0.65293,1.0047,0.75429,0.93861,0.85185,0.91155,0.84677,0.65213,0.89786,0.89747,0.73786,0.76754,0.56875,0.75967,0.81051,1.0092,0.69644,0.92703,0.75517,0.66,0.92519,0.88783,0.74114,0.84869,0.6151,0.73366,0.9175,0.83096,0.92561,0.78837,0.65989,0.97811,0.84167,0.85561,0.93399,0.96141,0.86284,0.85973,0.87655,0.70646,0.61635,0.92866,0.81576,0.90363,0.75595
0.75317,0.75066,0.72073,0.75072,0.66572,0.87951,0.72414,0.52849,0.76664,0.6285,0.67938,0.7582,0.89559,0.61925,0.69869,0.75958,0.93497,0.91667,0.58874,0.70781,0.59868,0.87424,0.5152,0.65301,0.72445,0.76947,0.72911,0.67604,0.7306,0.73724,0.60563,0.65244,0.5509,0.89605,0.66947,0.78649,0.78783,0.61324,0.85039,0.89182,0.7533,0.72877,0.66939,0.75193,0.60521,0.64285,0.66273,0.76373,0.7715,0.69656
1.5697,1.789,1.5742,1.4594,1.6909,1.6299,1.5892,1.6911,1.5581,1.5914,1.5905,1.6217,1.5692,1.7024,1.688,1.6076,1.604,1.5994,1.4686,1.7284,1.6903,1.533,1.5537,1.5236,1.6456,1.5005,1.5894,1.7166,1.585,1.5873,1.6239,1.5742,1.5705,1.6376,1.502,1.8551,1.6685,1.7475,1.6679,1.5388,1.4558,1.7938,1.4708,1.6232,1.444,1.5977,1.575,1.6436,1.6677,1.6842
-0.12253,-0.067365,0.003516,-0.15787,-0.35189,-0.20911,-0.27948,-0.067337,-0.22212,-0.25296,-0.30875,-0.070379,-0.36288,-0.22889,-0.20905,-0.22396,-0.034677,-0.19098,-0.13532,-0.050687,-0.034685,-0.094716,-0.35068,-0.30136,0.011006,-0.31509,-0.23132,-0.14833,-0.20041,-0.19053,-0.035953,-0.28376,-0.21198,-0.24375,-0.25287,-0.26006,-0.070923,-0.18538,-0.28866,-0.10931,-0.21908,-0.44791,-0.28464,-0.26074,-0.29262,-0.1535,-0.15555,-0.2254,-0.34302,-0.36871
-0.62169,-0.7667,-0.55439,-0.65716,-0.5936,-0.44756,-0.73899,-0.5858,-0.57359,-0.74364,-0.68896,-0.57629,-0.77111,-0.67167,-0.60934,-0.733,-0.61253,-0.68835,-0.70548,-0.91045,-0.72812,-0.82434,-0.76259,-0.65192,-0.66839,-0.64841,-0.77014,-0.65745,-0.65206,-0.5351,-0.58691,-0.74972,-0.78055,-0.59969,-0.6442,-0.49664,-0.68731,-0.76016,-0.86661,-0.69082,-0.67358,-0.56274,-0.60316,-0.6419,-0.72373,-0.98111,-0.50615,-0.76328,-0.87095,-0.88284
-0.099249,-0.32987,-0.25173,-0.31057,-0.24494,-0.090337,-0.30421,-0.31899,-0.31363,-0.25795,-0.2766,-0.32645,-0.1327,-0.17791,-0.32813,-0.16257,-0.11476,-0.097091,-0.20317,-0.15113,-0.082773,-0.12875,-0.26725,-0.22213,-0.28654,-0.18242,-0.45349,-0.19118,-0.12227,-0.18321,-0.18757,-0.19199,-0.3808,-0.14361,-0.31691,-0.1819,-0.17147,-0.2217,-0.22341,-0.29262,-0.30762,-0.3016,-0.3881,-0.16799,-0.25953,-0.231,-0.42532,-0.1424,-0.22248,-0.42183
-1.0591,-1.1665,-1.1452,-1.0094,-1.2029,-1.1213,-1.0344,-1.1234,-0.98249,-1.1782,-0.94749,-0.87122,-1.1636,-0.9496,-0.89258,-1.2699,-1.183,-1.0956,-1.0401,-0.99551,-1.1097,-1.0259,-1.1265,-1.1598,-1.0533,-1.1297,-1.1953,-1.0182,-1.1033,-1.1729,-1.0694,-1.2609,-1.1003,-1.0397,-1.2427,-1.052,-1.021,-1.1593,-1.1193,-1.1361,-1.1868,-1.1144,-1.1162,-0.975,-1.1322,-1.0632,-1.1142,-1.0763,-1.2058,-1.0751
0.10196,-0.15991,-0.16054,-0.067231,-0.034007,-0.058047,-0.15688,-0.11184,-0.13845,-0.050599,-0.11189,-0.057292,0.042111,0.017748,0.10492,-0.10783,-0.066327,0.15885,0.091804,0.049899,0.056333,0.042878,-0.032804,-0.030595,-0.14298,0.029357,-0.074241,-0.22599,-0.069768,-0.074152,-0.062004,-0.11092,-0.049916,0.075913,0.038589,0.0052708,-0.010758,-0.064529,-0.032576,0.029703,-0.096058,-0.10168,0.092607,0.1622,-0.066799,-0.17401,0.018926,-0.17969,0.16562,0.15789
0.36316,0.3191,0.24058,0.35237,0.16098,0.36715,0.33568,0.2943,0.54646,0.26242,0.29204,0.40549,0.31271,0.25325,0.33342,0.22131,0.33187,0.19619,0.45286,0.29128,0.26574,0.41229,0.26511,0.25503,0.2273,0.30579,0.10272,0.31642,0.22544,0.38076,0.22327,0.37073,0.34262,0.34387,0.46628,0.44147,0.25765,0.329,0.11476,0.45157,0.30324,0.21288,0.27193,0.27474,0.34465,0.32467,0.43848,0.18799,0.35951,0.26169
1.2971,1.3977,1.1139,1.1316,1.2511,1.1113,1.0545,1.2834,1.1566,1.2227,1.2254,1.1042,1.1863,1.2097,1.2042,1.3964,1.3295,1.3116,1.3015,1.2614,1.1006,1.2394,1.2105,1.1425,1.1017,1.1617,0.94462,1.35,1.3012,1.49,1.1411,1.0252,1.2708,1.3979,1.2038,1.2194,1.3617,1.3038,1.4171,1.3438,1.1077,1.2068,1.2369,1.2301,1.1805,1.2489,1.1632,1.1854,1.0078,1.3059
0.62366,0.65634,0.8001,0.4931,0.82171,0.70703,0.84061,0.80522,0.57,0.67576,0.77441,0.5458,0.73932,0.6833,0.73924,0.57392,0.88473,0.6557,0.71358,0.81097,0.8292,0.83028,0.47865,0.67373,0.8033,0.67244,0.68478,0.7645,0.62055,0.58441,0.62052,0.71565,0.81467,0.64193,0.84581,0.66657,0.64,0.64228,0.68604,0.79225,0.6572,0.62148,0.70944,0.73538,0.5364,0.58001,0.95236,0.63143,0.64873,0.73546
-1.1868,-1.0222,-1.1406,-1.3044,-0.95716,-1.1597,-1.046,-1.1907,-1.1847,-1.2442,-1.0918,-1.2407,-1.0762,-1.1041,-1.024,-0.88008,-1.1897,-1.0466,-1.148,-1.099,-1.1613,-1.2013,-1.3139,-1.1599,-1.0519,-1.1477,-0.92799,-1.2074,-1.1571,-1.0266,-1.0425,-1.3087,-1.0664,-1.206,-1.0697,-1.1273,-1.1752,-1.1935,-1.1853,-1.1801,-1.1088,-1.0111,-1.3044,-1.2703,-1.2544,-1.1125,-1.1738,-1.2057,-1.1068,-0.97369
-0.53167,-0.55133,-0.53835,-0.50326,-0.47375,-0.54485,-0.37118,-0.5801,-0.57504,-0.62297,-0.57508,-0.57926,-0.34177,-0.63731,-0.59035,-0.51294,-0.51258,-0.58115,-0.40892,-0.50641,-0.61517,-0.64243,-0.51576,-0.57275,-0.43118,-0.64016,-0.52337,-0.53826,-0.44237,-0.35587,-0.54535,-0.64152,-0.64215,-0.39013,-0.58968,-0.68785,-0.48732,-0.52551,-0.62248,-0.63556,-0.55569,-0.37343,-0.60797,-0.50794,-0.42566,-0.4491,-0.53977,-0.58309,-0.47564,-0.472
1.5598,1.4356,1.5838,1.41,1.5389,1.2964,1.5364,1.2431,1.252,1.4917,1.4459,1.359,1.4111,1.546,1.3969,1.5979,1.4983,1.4513,1.5555,1.6541,1.5283,1.5107,1.4262,1.4428,1.3303,1.3683,1.3981,1.4037,1.4351,1.6189,1.5532,1.5421,1.4038,1.3422,1.4093,1.4903,1.4569,1.2711,1.4432,1.518,1.4737,1.4475,1.4788,1.4986,1.5372,1.5777,1.53,1.3575,1.566,1.5524
1.6348,1.6105,1.5472,1.5601,1.7126,1.5181,1.5918,1.8072,1.528,1.5782,1.5291,1.5217,1.7152,1.5911,1.5743,1.8092,1.5403,1.5082,1.5648,1.5821,1.4091,1.63,1.44,1.6357,1.5321,1.675,1.4837,1.5052,1.3813,1.6818,1.812,1.6962,1.4924,1.6151,1.7867,1.5888,1.7095,1.644,1.39,1.5301,1.5744,1.6803,1.5251,1.6908,1.4867,1.5908,1.571,1.7703,1.6819,1.5819
0.19773,0.26053,0.2218,0.27113,0.36899,0.12115,0.23164,0.23688,0.24378,0.23216,0.28846,0.1756,0.31466,0.17621,0.67806,0.33394,0.30423,0.26131,0.34939,0.19146,0.1686,0.43361,0.35279,0.25615,0.25979,0.26851,0.16197,0.3307,0.081153,0.31908,0.29853,0.30174,0.24687,0.26201,0.37787,0.27604,0.26328,0.20084,0.13958,0.30426,0.24558,0.47562,0.27858,0.24622,0.35507,0.28466,0.30606,0.28101,0.50969,0.19766
0.72253,0.70695,0.6783,0.48975,0.80201,0.70531,0.76248,0.63393,0.57,0.76396,0.71226,0.73007,0.70906,0.59565,0.69428,0.89381,0.43627,0.68294,0.91522,0.67802,0.71108,0.70624,0.70978,0.75068,0.57963,0.53084,0.67148,0.80286,0.84827,0.79613,0.76752,0.62179,0.77891,0.66685,0.5351,0.74546,0.8374,0.64441,0.65921,0.6145,0.732,0.79989,0.64491,0.58686,0.54473,0.81274,0.82096,0.64604,0.77002,0.63093
0.5784,0.51058,0.55391,0.56138,0.70813,0.41595,0.64741,0.62864,0.57703,0.50213,0.64614,0.47014,0.62796,0.37747,0.50391,0.60454,0.5528,0.69208,0.55756,0.62985,0.71335,0.73832,0.51849,0.50447,0.58926,0.57373,0.73043,0.43945,0.56855,0.5327,0.52782,0.632,0.51099,0.4297,0.61682,0.64818,0.73804,0.67433,0.53747,0.57916,0.77531,0.71215,0.49731,0.54711,0.68481,0.7444,0.56832,0.6613,0.65702,0.63343
-1.5687,-1.4049,-1.4785,-1.301,-1.4543,-1.2317,-1.3943,-1.4237,-1.4951,-1.5172,-1.3591,-1.4868,-1.4021,-1.3793,-1.6065,-1.3332,-1.4487,-1.1257,-1.3097,-1.2663,-1.4361,-1.2276,-1.5394,-1.4576,-1.4427,-1.6208,-1.5533,-1.4542,-1.2809,-1.3026,-1.3838,-1.1738,-1.3926,-1.3664,-1.213,-1.4571,-1.3447,-1.3818,-1.5039,-1.4011,-1.3947,-1.4549,-1.4761,-1.3339,-1.4293,-1.3159,-1.4067,-1.2636,-1.2918,-1.4287
-0.48328,-0.49103,-0.55035,-0.54034,-0.41729,-0.48975,-0.54664,-0.54358,-0.64412,-0.63705,-0.55211,-0.49813,-0.57426,-0.53889,-0.52488,-0.44195,-0.36671,-0.60744,-0.42378,-0.46278,-0.2717,-0.50715,-0.44989,-0.43943,-0.50966,-0.48179,-0.52259,-0.64532,-0.62575,-0.4923,-0.62146,-0.3654,-0.38286,-0.49759,-0.44091,-0.54071,-0.68029,-0.58552,-0.55061,-0.57948,-0.5314,-0.71235,-0.58236,-0.51015,-0.43839,-0.58006,-0.56683,-0.39591,-0.62628,-0.48516
2.1017,2.0449,1.9936,2.1379,2.0215,2.1424,2.0467,2.0504,2.0661,2.002,2.0225,1.9083,1.908,1.8307,2.1043,2.1064,2.1298,2.1858,1.8754,2.1159,2.1817,2.0294,1.9288,1.9389,1.9775,2.147,1.851,1.9826,1.926,1.9624,1.9163,2.0823,2.2155,1.9196,2.0533,2.1798,2.1375,2.0575,2.0594,2.1558,1.9243,2.0642,2.0704,1.9893,2.0028,1.9994,2.0142,1.9484,2.0909,2.1226
-1.3133,-1.3004,-1.4584,-1.3944,-1.3831,-1.2557,-1.3912,-1.2925,-1.4262,-1.3858,-1.3424,-1.2188,-1.4043,-1.2958,-1.2991,-1.1246,-1.3638,-1.4624,-1.2429,-1.3302,-1.3785,-1.2572,-1.1945,-1.3574,-1.2571,-1.456,-1.5083,-1.4929,-1.3282,-1.3275,-1.2952,-1.5242,-1.3836,-1.3312,-1.3986,-1.3269,-1.338,-1.3174,-1.4607,-1.2629,-1.3384,-1.3691,-1.2147,-1.3691,-1.194,-1.176,-1.4349,-1.3565,-1.5697,-1.4228
0.22102,0.17691,0.29635,0.27906,0.27056,0.33534,0.40109,0.25758,0.30113,0.18202,0.23459,0.13365,0.27678,0.17247,0.12054,0.25182,0.33311,0.42488,0.16331,0.21814,0.20183,0.51893,0.36278,0.28869,0.40272,0.26064,0.34494,0.49261,-0.016344,0.20175,0.42158,0.21153,0.36099,0.10048,0.29392,0.037405,0.29142,0.19232,0.1893,0.3174,0.33105,0.3181,0.078892,0.32401,0.2574,0.37106,0.44739,0.40865,0.34587,0.35631
-0.47977,-0.33763,-0.50001,-0.44689,-0.3932,-0.49138,-0.54538,-0.52881,-0.32174,-0.5135,-0.26201,-0.45339,-0.43008,-0.28841,-0.3795,-0.49926,-0.4245,-0.21613,-0.31303,-0.30917,-0.39304,-0.47918,-0.49397,-0.30259,-0.3783,-0.46787,-0.32692,-0.44468,-0.50548,-0.34408,-0.46903,-0.60294,-0.32082,-0.36609,-0.284,-0.5765,-0.39134,-0.3437,-0.64233,-0.39848,-0.5608,-0.37724,-0.41138,-0.30194,-0.18568,-0.42996,-0.54986,-0.34002,-0.3623,-0.26959
0.61735,0.38202,0.322,0.47986,0.33718,0.3688,0.47341,0.40813,0.30807,0.26285,0.45234,0.25872,0.31552,0.53864,0.34033,0.35369,0.63572,0.27578,0.50484,0.30998,0.36182,0.29379,0.3754,0.34397,0.25888,0.56695,0.51525,0.45931,0.50878,0.3811,0.45428,0.38843,0.38435,0.26397,0.30448,0.4676,0.25626,0.39343,0.4005,0.59578,0.33631,0.20475,0.38302,0.41721,0.26868,0.56647,0.44424,0.39298,0.33652,0.46453
2.3608,2.3169,2.4138,2.5576,2.2967,2.3818,2.4484,2.3749,2.5702,2.2545,2.3578,2.3101,2.3731,2.4816,2.1465,2.4776,2.389,2.3141,2.6809,2.2352,2.3039,2.447,2.5141,2.1633,2.4351,2.4486,2.5036,2.4565,2.5254,2.5594,2.4614,2.4431,2.5071,2.4671,2.5017,2.3325,2.417,2.3792,2.4293,2.5229,2.2995,2.4147,2.4611,2.4833,2.5878,2.3361,2.3578,2.5376,2.3943,2.3087
0.79658,0.8069,0.75308,0.99624,0.71988,0.73776,0.766,0.68081,0.75003,0.75375,0.82044,0.85142,0.76377,0.77017,0.8323,0.91125,0.74811,0.87864,0.74194,0.82072,0.85193,0.82581,0.76478,0.77642,0.86676,0.71457,0.99942,1.0226,0.83477,0.90603,0.93468,0.79788,0.62549,0.93867,0.96957,0.59281,0.86024,0.64314,0.86361,0.83721,0.80579,0.87988,0.77715,0.82617,0.82785,0.77946,0.81627,0.69507,0.74056,0.9147
-1.3951,-1.3987,-1.4741,-1.6843,-1.4649,-1.428,-1.2832,-1.2148,-1.5204,-1.2416,-1.2716,-1.3639,-1.3008,-1.2347,-1.5525,-1.3536,-1.433,-1.3584,-1.2957,-1.3957,-1.4783,-1.0808,-1.5245,-1.4013,-1.474,-1.5523,-1.3894,-1.3795,-1.4809,-1.4378,-1.3049,-1.2437,-1.2169,-1.3018,-1.3596,-1.5369,-1.371,-1.3665,-1.3251,-1.4587,-1.562,-1.4175,-1.4384,-1.3888,-1.4465,-1.4252,-1.3254,-1.2866,-1.3171,-1.273
-0.98382,-0.9601,-0.96101,-1.1574,-1.0224,-1.1679,-1.0896,-0.92589,-0.99589,-0.90948,-0.89265,-0.94249,-1.0816,-1.0421,-1.0604,-0.92315,-0.98328,-1.028,-1.0557,-1.1028,-1.1486,-1.0618,-1.0136,-1.1404,-0.85078,-0.9064,-1.0613,-1,-0.98371,-0.89405,-1.0466,-1.0305,-1.1099,-1.0343,-1.116,-0.89635,-1.1146,-0.88706,-0.9118,-1.2219,-0.89588,-1.107,-0.86781,-0.80902,-1.0063,-0.86678,-1.0742,-1.0034,-1.0455,-1.0369
0.46922,0.83051,0.78223,0.6802,0.65916,0.79963,0.77753,0.88671,0.77453,0.84349,0.93732,1.025,0.85121,0.91935,0.78643,0.68017,0.79644,0.63033,0.76064,0.80701,0.83965,0.83266,0.82839,0.76337,0.60933,0.98546,0.72427,0.78283,0.811,0.90827,0.82603,0.81779,0.7219,0.86353,0.80083,0.5187,0.8822,0.88047,0.6826,0.83493,0.91874,1.1066,0.91141,1.0307,0.6159,0.77041,0.72598,0.85318,0.83196,0.71213
-0.0084163,0.20532,0.19231,-0.16926,0.11394,0.12661,-0.0004398,0.15724,-0.064072,0.16437,0.10772,-0.040592,-0.091907,-0.042471,-0.08748,0.063606,-0.20461,-0.1316,0.090645,0.12805,0.1267,0.061462,-0.059472,-0.14718,-0.1138,0.059257,0.16813,0.069496,0.16096,0.091887,0.1986,0.070864,-0.023105,0.019506,0.19758,0.04313,0.092071,-0.1042,0.033395,0.098839,0.050163,0.12402,0.10505,0.044354,-0.044157,0.22759,0.07771,0.23758,0.111,-0.00038749
0.4118,0.31551,0.31081,0.41383,0.408,0.32497,0.2942,0.43826,0.26844,0.35194,0.2654,0.34349,0.31866,0.44353,0.51688,0.48447,0.46591,0.28104,0.29667,0.34373,0.39681,0.33476,0.23965,0.24349,0.47524,0.22996,0.16622,0.46012,0.3599,0.32949,0.29178,0.44403,0.4125,0.30248,0.36056,0.30844,0.32574,0.32423,0.42761,0.42364,0.45168,0.43849,0.33507,0.36207,0.22828,0.41805,0.41127,0.34113,0.41192,0.47714
-1.6561,-1.494,-1.577,-1.5043,-1.5086,-1.661,-1.4587,-1.4569,-1.5917,-1.5125,-1.5629,-1.5244,-1.5041,-1.4731,-1.5533,-1.6593,-1.4145,-1.5455,-1.69,-1.5211,-1.6103,-1.6986,-1.6857,-1.5919,-1.6612,-1.1844,-1.7964,-1.5942,-1.5908,-1.6575,-1.5725,-1.5448,-1.6205,-1.6664,-1.4377,-1.5947,-1.5359,-1.5172,-1.6372,-1.5601,-1.5572,-1.41,-1.5166,-1.5378,-1.576,-1.5296,-1.5269,-1.7741,-1.5695,-1.4284
